:@computed_region_43wa_7qmu,:@computed_region_6mkv_f3dw,:@computed_region_awaf_s7ux,:@computed_region_bdys_3d7i,:@computed_region_d3ds_rm58,:@computed_region_d9mm_jgwp,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year
34,21190,51,272,189,14,16,68,False,1813,017XX N CLEVELAND AVE,JC199748,7,2019-03-26T00:42:00.000,DOMESTIC BATTERY SIMPLE,018,True,08B,11634746,0486,41.914173519,"{'type': 'Point', 'coordinates': [-87.641121941, 41.914173519]}",APARTMENT,-87.641121941,BATTERY,2019-04-02T16:10:50.000,43,1172655,1912075,2019
14,21569,36,34,152,21,57,30,False,1022,015XX S SAWYER AVE,JC199744,29,2019-03-26T00:41:00.000,TO VEHICLE,010,False,14,11634729,1320,41.8603898,"{'type': 'Point', 'coordinates': [-87.706715067, 41.8603898]}",ALLEY,-87.706715067,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,24,1154945,1892339,2019
1,21569,29,203,151,21,57,32,True,1023,028XX W CULLERTON ST,JC201014,30,2019-03-26T00:30:00.000,DOMESTIC BATTERY SIMPLE,010,True,08B,11635748,0486,41.85465333,"{'type': 'Point', 'coordinates': [-87.697054888, 41.85465333]}",APARTMENT,-87.697054888,BATTERY,2019-04-02T16:10:50.000,12,1157592,1890268,2019
11,21190,51,271,134,14,16,68,True,1814,016XX N WELLS ST,JC199738,7,2019-03-26T00:28:00.000,SIMPLE,018,False,08A,11634758,0560,41.911343842,"{'type': 'Point', 'coordinates': [-87.63471588, 41.911343842]}",DEPARTMENT STORE,-87.63471588,ASSAULT,2019-04-02T16:10:50.000,2,1174407,1911058,2019
7,22216,11,674,97,25,32,26,False,1522,000XX N LOREL AVE,JC199705,25,2019-03-26T00:21:00.000,FIRST DEGREE MURDER,015,False,01A,24448,0110,41.8810902,"{'type': 'Point', 'coordinates': [-87.758760245, 41.8810902]}",BASEMENT,-87.758760245,HOMICIDE,2019-04-02T16:10:50.000,28,1140717,1899783,2019
25,4449,38,730,28,5,22,57,True,1925,032XX N HALSTED ST,JC199735,6,2019-03-26T00:20:00.000,THEFT OF LABOR/SERVICES,019,False,11,11634776,1210,41.941261396,"{'type': 'Point', 'coordinates': [-87.649308639, 41.941261396]}",TAXICAB,-87.649308639,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,44,1170348,1921928,2019
43,4460,30,10,221,10,47,51,False,0533,132XX S ST LAWRENCE AVE,JC199736,54,2019-03-26T00:20:00.000,DOMESTIC BATTERY SIMPLE,005,True,08B,11634778,0486,41.654515905,"{'type': 'Point', 'coordinates': [-87.607554684, 41.654515905]}",RESIDENCE,-87.607554684,BATTERY,2019-04-02T16:10:50.000,9,1182590,1817533,2019
7,22216,52,618,85,25,32,26,False,1512,057XX W WEST END AVE,JC200245,25,2019-03-26T00:15:00.000,AUTOMOBILE,015,False,07,11635208,0910,41.884177273,"{'type': 'Point', 'coordinates': [-87.76867726, 41.884177273]}",STREET,-87.76867726,MOTOR VEHICLE THEFT,2019-04-02T16:10:50.000,29,1138009,1900890,2019
45,22615,4,523,195,6,2,26,False,2533,048XX W NORTH AVE,JC199730,25,2019-03-26T00:05:00.000,COUNTERFEITING DOCUMENT,025,False,10,11634708,1121,41.909614875,"{'type': 'Point', 'coordinates': [-87.747016581, 41.909614875]}",DEPARTMENT STORE,-87.747016581,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,37,1143844,1910199,2019
32,22260,53,514,211,18,60,67,False,0322,068XX S MICHIGAN AVE,JC202564,69,2019-03-26T00:01:00.000,COUNTERFEIT CHECK,003,False,10,11637093,1122,41.770171207,"{'type': 'Point', 'coordinates': [-87.621817495, 41.770171207]}",RESIDENCE,-87.621817495,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,6,1178344,1859644,2019
,,,,,,,,False,0323,073XX S ST LAWRENCE AVE,JC203839,69,2019-03-26T00:01:00.000,CONCEALED CARRY LICENSE REVOCATION,003,False,15,11638348,1481,,,RESIDENCE,,NON-CRIMINAL,2019-04-02T16:10:50.000,6,,,2019
,,,,,,,,False,1114,043XX W MAYPOLE AVE,JC205606,26,2019-03-26T00:01:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,011,False,11,11639513,1154,,,APARTMENT,,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,28,,,2019
33,22538,32,134,212,18,24,39,True,0332,016XX E 67TH ST,JC199720,43,2019-03-26T00:00:00.000,DOMESTIC BATTERY SIMPLE,003,False,08B,11634753,0486,41.773351315,"{'type': 'Point', 'coordinates': [-87.584598223, 41.773351315]}",STREET,-87.584598223,BATTERY,2019-04-02T16:10:50.000,5,1188487,1860889,2019
43,21861,30,601,265,10,19,47,True,0531,007XX E 111TH ST,JC203493,50,2019-03-26T00:00:00.000,FOUND SUSPECT NARCOTICS,005,False,18,11637879,2093,41.692833841,"{'type': 'Point', 'coordinates': [-87.60431945, 41.692833841]}",POLICE FACILITY/VEH PARKING LOT,-87.60431945,NARCOTICS,2019-04-02T16:10:50.000,9,1183356,1831503,2019
6,21867,23,339,276,13,58,63,False,0823,037XX W 61ST ST,JC200896,65,2019-03-26T00:00:00.000,UNLAWFUL ENTRY,008,False,05,11635573,0620,41.782398137,"{'type': 'Point', 'coordinates': [-87.716468956, 41.782398137]}",RESIDENCE-GARAGE,-87.716468956,BURGLARY,2019-04-02T16:10:50.000,23,1152492,1863900,2019
45,4299,4,585,69,25,5,26,False,1531,049XX W RICE ST,JC199794,25,2019-03-26T00:00:00.000,OVER $500,015,False,06,11634790,0810,41.895923133,"{'type': 'Point', 'coordinates': [-87.749566012, 41.895923133]}",RESIDENTIAL YARD (FRONT/BACK),-87.749566012,THEFT,2019-04-02T16:10:50.000,37,1143184,1905205,2019
8,22248,49,777,120,23,56,61,False,0923,054XX S SACRAMENTO AVE,JC199741,63,2019-03-25T23:54:00.000,UNLAWFUL USE HANDGUN,009,False,15,11634713,141A,41.795199656,"{'type': 'Point', 'coordinates': [-87.698725115, 41.795199656]}",STREET,-87.698725115,WEAPONS VIOLATION,2019-04-01T16:21:13.000,14,1157297,1868600,2019
21,22615,27,58,177,6,2,19,True,2514,058XX W DIVERSEY AVE,JC199733,19,2019-03-25T23:54:00.000,GUN OFFENDER: ANNUAL REGISTRATION,025,False,26,11634706,5111,41.931200386,"{'type': 'Point', 'coordinates': [-87.771595978, 41.931200386]}",STREET,-87.771595978,OTHER OFFENSE,2019-04-01T16:21:13.000,30,1137102,1918020,2019
33,22260,32,416,212,18,60,39,False,0332,014XX E 69TH ST,JC199739,43,2019-03-25T23:53:00.000,AGGRAVATED: HANDGUN,003,False,04B,11634791,041A,41.769666367,"{'type': 'Point', 'coordinates': [-87.588919038, 41.769666367]}",STREET,-87.588919038,BATTERY,2019-04-01T16:21:13.000,5,1187320,1859536,2019
37,22538,43,246,225,19,24,39,False,0421,078XX S ESCANABA AVE,JC199715,43,2019-03-25T23:45:00.000,$500 AND UNDER,004,True,06,11634707,0820,41.752950248,"{'type': 'Point', 'coordinates': [-87.554061838, 41.752950248]}",APARTMENT,-87.554061838,THEFT,2019-04-01T16:21:13.000,7,1196884,1853529,2019
36,21182,22,626,73,14,55,37,False,1831,004XX N STATE ST,JC199842,8,2019-03-25T23:40:00.000,SIMPLE,018,False,08A,11634868,0560,41.889760548,"{'type': 'Point', 'coordinates': [-87.627998797, 41.889760548]}",GROCERY FOOD STORE,-87.627998797,ASSAULT,2019-04-01T16:21:13.000,42,1176300,1903208,2019
37,22538,43,245,225,19,24,39,True,0421,075XX S EXCHANGE AVE,JC199722,43,2019-03-25T23:36:00.000,POSS: CRACK,004,False,18,11634719,2027,41.759012808,"{'type': 'Point', 'coordinates': [-87.560215615, 41.759012808]}",STREET,-87.560215615,NARCOTICS,2019-04-01T16:21:13.000,7,1195185,1855723,2019
47,21202,47,602,247,19,25,49,False,0432,105XX S AVENUE M,JC199712,52,2019-03-25T23:35:00.000,AGGRAVATED: HANDGUN,004,True,04A,11634705,051A,41.703816562,"{'type': 'Point', 'coordinates': [-87.537703874, 41.703816562]}",APARTMENT,-87.537703874,ASSAULT,2019-04-01T16:21:13.000,10,1201513,1835666,2019
37,21202,47,505,239,19,25,42,True,0424,029XX E 83RD ST,JC199718,46,2019-03-25T23:35:00.000,POSS: SYNTHETIC DRUGS,004,False,18,11634720,2028,41.744645166,"{'type': 'Point', 'coordinates': [-87.55232277, 41.744645166]}",VEHICLE NON-COMMERCIAL,-87.55232277,NARCOTICS,2019-04-01T16:21:13.000,7,1197386,1850507,2019
31,21867,6,349,208,13,58,64,False,0831,072XX S SPAULDING AVE,JC199747,66,2019-03-25T23:33:00.000,ENDANGERING LIFE/HEALTH CHILD,008,False,20,11634752,1710,41.761927685,"{'type': 'Point', 'coordinates': [-87.705192518, 41.761927685]}",RESIDENCE,-87.705192518,OFFENSE INVOLVING CHILDREN,2019-04-01T16:21:13.000,17,1155622,1856463,2019
14,21569,36,33,156,21,57,30,True,1014,015XX S AVERS AVE,JC199711,29,2019-03-25T23:32:00.000,SIMPLE,010,True,08A,11634723,0560,41.859826458,"{'type': 'Point', 'coordinates': [-87.721330884, 41.859826458]}",CHA APARTMENT,-87.721330884,ASSAULT,2019-04-01T16:21:13.000,24,1150965,1892105,2019
33,22538,32,381,212,18,24,39,False,0332,068XX S EAST END AVE,JC200452,43,2019-03-25T23:30:00.000,UNLAWFUL ENTRY,003,False,05,11635596,0620,41.770648384,"{'type': 'Point', 'coordinates': [-87.583786515, 41.770648384]}",APARTMENT,-87.583786515,BURGLARY,2019-04-01T16:21:13.000,5,1188717,1859906,2019
29,4448,34,64,44,12,17,36,False,1614,056XX N CUMBERLAND AVE,JC201451,10,2019-03-25T23:30:00.000,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,016,True,17,11636200,1581,41.981579153,"{'type': 'Point', 'coordinates': [-87.836580014, 41.981579153]}",HOTEL/MOTEL,-87.836580014,SEX OFFENSE,2019-04-01T16:21:13.000,41,1119313,1936269,2019
22,22212,45,315,263,9,13,74,False,2234,010XX W 108TH PL,JC199914,75,2019-03-25T23:15:00.000,$500 AND UNDER,022,False,06,11634847,0820,41.696833545,"{'type': 'Point', 'coordinates': [-87.648689997, 41.696833545]}",VEHICLE NON-COMMERCIAL,-87.648689997,THEFT,2019-04-01T16:21:13.000,34,1171226,1832861,2019
14,21572,36,736,141,16,30,27,True,1133,005XX S HAMLIN BLVD,JC199703,26,2019-03-25T23:12:00.000,UNLAWFUL POSS OF HANDGUN,011,False,15,11634722,143A,41.873652373,"{'type': 'Point', 'coordinates': [-87.720369196, 41.873652373]}",VEHICLE NON-COMMERCIAL,-87.720369196,WEAPONS VIOLATION,2019-04-01T16:21:13.000,24,1151191,1897145,2019
21,22254,52,81,179,6,52,19,False,2514,030XX N AUSTIN AVE,JC200054,19,2019-03-25T23:00:00.000,FROM BUILDING,025,False,06,11634924,0890,41.935478704,"{'type': 'Point', 'coordinates': [-87.776115776, 41.935478704]}",RESIDENCE PORCH/HALLWAY,-87.776115776,THEFT,2019-04-01T16:21:13.000,30,1135862,1919571,2019
36,14309,22,92,88,22,42,38,False,0111,0000X W LOWER WACKER DR,JC199693,32,2019-03-25T23:00:00.000,TO VEHICLE,001,False,14,11634696,1320,41.886817184,"{'type': 'Point', 'coordinates': [-87.62998493, 41.886817184]}",STREET,-87.62998493,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,42,1175768,1902131,2019
19,21869,20,260,58,12,48,15,True,1623,055XX W SUNNYSIDE AVE,JC199699,15,2019-03-25T23:00:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,016,True,04A,11634709,0520,41.962374727,"{'type': 'Point', 'coordinates': [-87.765461389, 41.962374727]}",APARTMENT,-87.765461389,ASSAULT,2019-04-01T16:21:13.000,38,1138696,1929391,2019
16,22616,40,634,14,2,15,31,False,2024,051XX N SHERIDAN RD,JC200933,3,2019-03-25T23:00:00.000,VIOLATION OF CIVIL NO CONTACT ORDER,020,False,26,11635658,4386,41.975559264,"{'type': 'Point', 'coordinates': [-87.654987667, 41.975559264]}",APARTMENT,-87.654987667,OTHER OFFENSE,2019-04-01T16:21:13.000,48,1168704,1934414,2019
2,22257,17,284,204,17,23,65,False,0725,015XX W MARQUETTE RD,JC199888,67,2019-03-25T23:00:00.000,FORCIBLE ENTRY,007,False,05,11634911,0610,41.772219657,"{'type': 'Point', 'coordinates': [-87.662149393, 41.772219657]}",RESIDENCE,-87.662149393,BURGLARY,2019-04-01T16:21:13.000,16,1167336,1860302,2019
9,21194,48,191,163,22,40,1,False,0133,026XX S MICHIGAN AVE,JC200252,35,2019-03-25T23:00:00.000,AUTOMOBILE,001,False,07,11635273,0910,41.845299973,"{'type': 'Point', 'coordinates': [-87.623382252, 41.845299973]}",HOSPITAL BUILDING/GROUNDS,-87.623382252,MOTOR VEHICLE THEFT,2019-04-01T16:21:13.000,4,1177691,1887017,2019
41,21560,24,520,78,15,4,25,False,1215,016XX W ONTARIO ST,JC199719,24,2019-03-25T23:00:00.000,DOMESTIC BATTERY SIMPLE,012,False,08B,11634694,0486,41.892770675,"{'type': 'Point', 'coordinates': [-87.667951613, 41.892770675]}",RESIDENCE,-87.667951613,BATTERY,2019-04-01T16:21:13.000,1,1165413,1904218,2019
,,,,,,,,False,2522,021XX N KEELER AVE,JC201792,20,2019-03-25T23:00:00.000,TO PROPERTY,025,True,14,11637523,1310,,,APARTMENT,,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,35,,,2019
46,4452,41,786,95,15,45,29,False,1232,007XX W ADAMS ST,JC199764,28,2019-03-25T22:55:00.000,$500 AND UNDER,012,False,06,11634743,0820,41.879225851,"{'type': 'Point', 'coordinates': [-87.646636417, 41.879225851]}",PARKING LOT/GARAGE(NON.RESID.),-87.646636417,THEFT,2019-04-01T16:21:13.000,27,1171256,1899328,2019
35,21861,9,643,250,10,19,47,True,0511,095XX S GREENWOOD AVE,JC199723,50,2019-03-25T22:50:00.000,MANU/DEL:CANNABIS OVER 10 GMS,005,False,18,11634697,1822,41.721491258,"{'type': 'Point', 'coordinates': [-87.597189696, 41.721491258]}",STREET,-87.597189696,NARCOTICS,2019-04-01T16:21:13.000,8,1185214,1841962,2019
,,,,,,,,False,0823,035XX W 61ST ST,JC204942,66,2019-03-25T22:30:00.000,$500 AND UNDER,008,False,06,11639027,0820,,,RESIDENCE PORCH/HALLWAY,,THEFT,2019-04-01T16:21:13.000,23,,,2019
38,21869,28,751,48,1,48,14,False,1712,051XX N KENTON AVE,JC199681,14,2019-03-25T22:30:00.000,DOMESTIC BATTERY SIMPLE,017,True,08B,11634656,0486,41.97394104,"{'type': 'Point', 'coordinates': [-87.743051042, 41.97394104]}",RESIDENCE,-87.743051042,BATTERY,2019-04-01T16:21:13.000,39,1144762,1933647,2019
32,21559,17,494,210,17,11,67,False,0731,074XX S HARVARD AVE,JC199682,69,2019-03-25T22:30:00.000,TO PROPERTY,007,False,14,11634741,1310,41.759352413,"{'type': 'Point', 'coordinates': [-87.633306451, 41.759352413]}",RESIDENCE,-87.633306451,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,6,1175242,1855676,2019
47,21202,,509,239,19,25,42,False,0424,087XX S BURLEY AVE,JC199688,46,2019-03-25T22:28:00.000,DOMESTIC BATTERY SIMPLE,004,True,08B,11634773,0486,41.736414501,"{'type': 'Point', 'coordinates': [-87.54581652, 41.736414501]}",RESIDENCE,-87.54581652,BATTERY,2019-04-01T16:21:13.000,10,1199189,1847524,2019
5,21853,3,49,37,11,9,10,False,2423,070XX N CLARK ST,JC199674,1,2019-03-25T22:25:00.000,TELEPHONE THREAT,024,False,08A,11634740,2820,42.009294803,"{'type': 'Point', 'coordinates': [-87.674031424, 42.009294803]}",RESTAURANT,-87.674031424,OTHER OFFENSE,2019-04-01T16:21:13.000,49,1163431,1946667,2019
46,4299,41,456,66,16,5,24,True,1112,011XX N MONTICELLO AVE,JC199669,23,2019-03-25T22:23:00.000,FOUND SUSPECT NARCOTICS,011,False,18,11634668,2093,41.901711967,"{'type': 'Point', 'coordinates': [-87.717746295, 41.901711967]}",STREET,-87.717746295,NARCOTICS,2019-04-01T16:21:13.000,27,1151832,1907375,2019
6,22268,35,587,131,13,7,53,False,0811,061XX S ARCHER AVE,JC200431,56,2019-03-25T22:13:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,008,False,11,11635338,1153,41.794289593,"{'type': 'Point', 'coordinates': [-87.771659896, 41.794289593]}",BANK,-87.771659896,DECEPTIVE PRACTICE,2019-04-01T16:21:13.000,23,1137411,1868130,2019
46,4299,41,456,66,16,5,24,False,1112,036XX W GRAND AVE,JC199678,23,2019-03-25T22:12:00.000,AGGRAVATED: HANDGUN,011,False,04B,11634702,041A,41.902496528,"{'type': 'Point', 'coordinates': [-87.717180406, 41.902496528]}",ALLEY,-87.717180406,BATTERY,2019-04-01T16:21:13.000,27,1151984,1907662,2019
33,22538,32,381,212,18,24,39,False,0332,070XX S JEFFERY BLVD,JC199663,43,2019-03-25T22:06:00.000,TO PROPERTY,003,False,14,11634663,1310,41.767245969,"{'type': 'Point', 'coordinates': [-87.57632989, 41.767245969]}",APARTMENT,-87.57632989,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,5,1190762,1858684,2019
4,14924,19,791,127,23,37,59,True,0934,052XX S CARPENTER ST,JC199676,61,2019-03-25T22:04:00.000,POSS: CANNABIS 30GMS OR LESS,009,False,18,11634695,1811,41.798679621,"{'type': 'Point', 'coordinates': [-87.651351484, 41.798679621]}",STREET,-87.651351484,NARCOTICS,2019-04-01T16:21:13.000,20,1170205,1869967,2019
17,22615,7,305,176,6,2,19,True,2521,046XX W DIVERSEY AVE,JC199689,20,2019-03-25T22:03:00.000,RETAIL THEFT,025,False,06,11634718,0860,41.931582515,"{'type': 'Point', 'coordinates': [-87.742747165, 41.931582515]}",DEPARTMENT STORE,-87.742747165,THEFT,2019-04-01T16:21:13.000,31,1144951,1918212,2019
23,21572,11,732,90,16,30,27,False,1113,045XX W WASHINGTON BLVD,JC199664,26,2019-03-25T22:00:00.000,ARMED:KNIFE/CUTTING INSTRUMENT,011,False,03,11634728,0312,41.881893071,"{'type': 'Point', 'coordinates': [-87.73858166, 41.881893071]}",HOTEL/MOTEL,-87.73858166,ROBBERY,2019-04-01T16:21:13.000,28,1146210,1900113,2019
46,22620,41,109,60,15,49,25,False,1213,009XX N RACINE AVE,JC199858,24,2019-03-25T22:00:00.000,TO VEHICLE,012,False,14,11634832,1320,41.898569085,"{'type': 'Point', 'coordinates': [-87.657584569, 41.898569085]}",VEHICLE NON-COMMERCIAL,-87.657584569,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,27,1168219,1906353,2019
45,4299,4,99,68,16,5,24,False,1111,040XX W CHICAGO AVE,JC203472,23,2019-03-25T22:00:00.000,NON-AGGRAVATED,011,False,02,11637918,0281,41.895363905,"{'type': 'Point', 'coordinates': [-87.726390989, 41.895363905]}",RESIDENCE,-87.726390989,CRIM SEXUAL ASSAULT,2019-04-01T16:21:13.000,37,1149495,1905045,2019
37,21202,43,508,238,19,25,42,True,0423,026XX E 87TH ST,JC199665,46,2019-03-25T21:59:00.000,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,004,False,26,11634609,5112,41.737269869,"{'type': 'Point', 'coordinates': [-87.560238294, 41.737269869]}",STREET,-87.560238294,OTHER OFFENSE,2019-04-01T16:21:13.000,7,1195250,1847800,2019
46,21572,41,584,82,16,30,24,True,1122,006XX N HAMLIN AVE,JC199671,23,2019-03-25T21:57:00.000,UNLAWFUL POSS OF HANDGUN,011,False,15,11634667,143A,41.892632772,"{'type': 'Point', 'coordinates': [-87.721105958, 41.892632772]}",RESIDENTIAL YARD (FRONT/BACK),-87.721105958,WEAPONS VIOLATION,2019-04-01T16:21:13.000,27,1150941,1904060,2019
,21853,,489,,,,,True,2422,017XX W HOWARD ST,JC199716,1,2019-03-25T21:55:00.000,RETAIL THEFT,024,False,06,11634717,0860,42.019399237,"{'type': 'Point', 'coordinates': [-87.675049485, 42.019399237]}",GROCERY FOOD STORE,-87.675049485,THEFT,2019-04-01T16:21:13.000,49,1163126,1950347,2019
5,21853,3,489,32,11,9,10,False,2422,016XX W HOWARD ST,JC199657,1,2019-03-25T21:50:00.000,TO PROPERTY,024,False,14,11634665,1310,42.01937388,"{'type': 'Point', 'coordinates': [-87.671594138, 42.01937388]}",CONVENIENCE STORE,-87.671594138,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,49,1164065,1950345,2019
7,22216,52,672,70,25,32,26,False,1511,058XX W HURON ST,JC200854,25,2019-03-25T21:50:00.000,DOMESTIC BATTERY SIMPLE,015,True,08B,11636123,0486,41.892862727,"{'type': 'Point', 'coordinates': [-87.770896286, 41.892862727]}",RESIDENCE,-87.770896286,BATTERY,2019-04-01T16:21:13.000,29,1137384,1904051,2019
7,22216,52,618,99,25,32,26,False,1513,0000X N PARKSIDE AVE,JC199654,25,2019-03-25T21:49:00.000,DOMESTIC BATTERY SIMPLE,015,False,08B,11634693,0486,41.881331949,"{'type': 'Point', 'coordinates': [-87.766543076, 41.881331949]}",APARTMENT,-87.766543076,BATTERY,2019-04-01T16:21:13.000,29,1138597,1899857,2019
32,21546,31,474,223,18,61,67,False,0323,073XX S DR MARTIN LUTHER KING JR DR,JC199919,69,2019-03-25T21:47:00.000,TELEPHONE THREAT,003,False,08A,11634861,2820,41.761603489,"{'type': 'Point', 'coordinates': [-87.615197285, 41.761603489]}",RESIDENCE,-87.615197285,OTHER OFFENSE,2019-04-01T16:21:13.000,6,1180176,1856537,2019
12,21538,15,55,168,7,39,22,True,1412,029XX N GRESHAM AVE,JC199661,21,2019-03-25T21:45:00.000,SIMPLE,014,False,08A,11634646,0560,41.934996242,"{'type': 'Point', 'coordinates': [-87.715610755, 41.934996242]}",APARTMENT,-87.715610755,ASSAULT,2019-04-01T16:21:13.000,35,1152326,1919508,2019
30,4300,6,498,226,13,8,69,True,0835,077XX S KEDZIE AVE,JC199653,70,2019-03-25T21:45:00.000,DOMESTIC BATTERY SIMPLE,008,True,08B,11634621,0486,41.752680974,"{'type': 'Point', 'coordinates': [-87.702479091, 41.752680974]}",APARTMENT,-87.702479091,BATTERY,2019-04-01T16:21:13.000,18,1156387,1853099,2019
22,22212,45,663,263,9,13,74,False,2234,014XX W 112TH PL,JC199697,75,2019-03-25T21:42:00.000,CRIM SEX ABUSE BY FAM MEMBER,022,False,17,11634750,1751,41.68932781,"{'type': 'Point', 'coordinates': [-87.657501593, 41.68932781]}",RESIDENCE,-87.657501593,OFFENSE INVOLVING CHILDREN,2019-04-01T16:21:13.000,34,1168841,1830107,2019
24,4450,46,53,52,11,50,20,False,2413,060XX N WESTERN AVE,JC199838,2,2019-03-25T21:30:00.000,CREDIT CARD FRAUD,024,False,11,11634830,1150,41.99094269,"{'type': 'Point', 'coordinates': [-87.689685077, 41.99094269]}",CONVENIENCE STORE,-87.689685077,DECEPTIVE PRACTICE,2019-04-01T16:21:13.000,40,1159227,1939947,2019
2,21867,44,182,274,13,58,64,True,0823,062XX S CALIFORNIA AVE,JC199632,66,2019-03-25T21:23:00.000,UNLAWFUL POSS OF HANDGUN,008,False,15,11634704,143A,41.780482856,"{'type': 'Point', 'coordinates': [-87.693432964, 41.780482856]}",STREET,-87.693432964,WEAPONS VIOLATION,2019-04-01T16:21:13.000,16,1158780,1863248,2019
45,4299,4,585,69,25,5,26,False,1531,009XX N LECLAIRE AVE,JC199640,25,2019-03-25T21:13:00.000,ATTEMPT FORCIBLE ENTRY,015,False,05,11634616,0630,41.897585434,"{'type': 'Point', 'coordinates': [-87.753216625, 41.897585434]}",APARTMENT,-87.753216625,BURGLARY,2019-04-01T16:21:13.000,37,1142186,1905804,2019
43,21546,31,406,241,20,61,40,True,0632,003XX E 87TH ST,JC199639,44,2019-03-25T21:09:00.000,POSS: CANNABIS MORE THAN 30GMS,006,False,18,11634614,1812,41.736469978,"{'type': 'Point', 'coordinates': [-87.61676704, 41.736469978]}",STREET,-87.61676704,NARCOTICS,2019-04-01T16:21:13.000,6,1179824,1847375,2019
49,4299,10,456,66,16,5,24,True,1112,036XX W GRAND AVE,JC199655,23,2019-03-25T21:04:00.000,POSS: CANNABIS MORE THAN 30GMS,011,False,18,11634664,1812,41.902365801,"{'type': 'Point', 'coordinates': [-87.716854733, 41.902365801]}",GAS STATION,-87.716854733,NARCOTICS,2019-04-01T16:21:13.000,27,1152073,1907615,2019
47,21202,47,509,238,19,25,42,False,0423,087XX S ESCANABA AVE,JC200061,46,2019-03-25T21:00:00.000,AUTOMOBILE,004,False,07,11635083,0910,41.736853024,"{'type': 'Point', 'coordinates': [-87.554186854, 41.736853024]}",STREET,-87.554186854,MOTOR VEHICLE THEFT,2019-04-01T16:21:13.000,10,1196903,1847663,2019
43,21861,30,236,256,10,19,45,False,0512,106XX S INDIANA AVE,JC201300,49,2019-03-25T21:00:00.000,DOMESTIC BATTERY SIMPLE,005,True,08B,11635992,0486,41.701098117,"{'type': 'Point', 'coordinates': [-87.618474497, 41.701098117]}",RESIDENCE,-87.618474497,BATTERY,2019-04-01T16:21:13.000,9,1179465,1834482,2019
15,22268,23,266,272,13,7,62,False,0812,062XX W 64TH ST,JC199885,64,2019-03-25T21:00:00.000,CRIMINAL DEFACEMENT,008,False,14,11634877,1305,41.775937469,"{'type': 'Point', 'coordinates': [-87.777091974, 41.775937469]}",RESIDENCE-GARAGE,-87.777091974,CRIMINAL DAMAGE,2019-04-01T16:21:13.000,13,1135973,1861433,2019
22,22212,45,663,263,9,13,74,False,2234,014XX W 112TH PL,JC199616,75,2019-03-25T21:00:00.000,TELEPHONE THREAT,022,True,08A,11634576,2820,41.68932781,"{'type': 'Point', 'coordinates': [-87.657501593, 41.68932781]}",RESIDENCE,-87.657501593,OTHER OFFENSE,2019-04-01T16:21:13.000,34,1168841,1830107,2019
